date,open,high,low,close,volume,oi
2024-09-24 09:15:00+05:30,80.15,81.95,68.45,80.9,875425,6833475
2024-09-24 09:16:00+05:30,81.2,85.7,78.35,84.3,629425,6833475
2024-09-24 09:17:00+05:30,83.5,87.75,82.3,85.2,437850,6833475
2024-09-24 09:18:00+05:30,83.55,85.25,79.45,81,508675,7151000
2024-09-24 09:19:00+05:30,80.75,88.2,80.6,86.65,519575,7151000
2024-09-24 09:20:00+05:30,87.3,89.2,82.1,83.15,510250,7151000
2024-09-24 09:21:00+05:30,83.05,85.05,81.75,84.3,272275,7225075
2024-09-24 09:22:00+05:30,84.35,89.5,84.35,87.8,437600,7225075
2024-09-24 09:23:00+05:30,88.85,92.45,88.15,90.15,660575,7225075
2024-09-24 09:24:00+05:30,90.1,90.1,85.75,85.75,338550,7293050
2024-09-24 09:25:00+05:30,85.55,86.4,83.2,85.65,229975,7293050
2024-09-24 09:26:00+05:30,85.85,86.95,81.7,82.05,292925,7293050
2024-09-24 09:27:00+05:30,82.05,84.25,81.05,82.75,267500,7493825
2024-09-24 09:28:00+05:30,82.75,86.2,82.25,83.55,247500,7493825
2024-09-24 09:29:00+05:30,83.55,86.7,83.55,85.6,238325,7493825
2024-09-24 09:30:00+05:30,85.6,86.8,80.2,83.5,347250,7620300
2024-09-24 09:31:00+05:30,83.5,83.5,81.5,81.8,200975,7620300
2024-09-24 09:32:00+05:30,81.8,84.2,81.05,81.9,203300,7620300
2024-09-24 09:33:00+05:30,81.9,84.25,81.45,84.15,148500,7694000
2024-09-24 09:34:00+05:30,84.15,87.15,84.1,85.2,302625,7694000
2024-09-24 09:35:00+05:30,85.2,89.75,84.3,87.25,472275,7694000
2024-09-24 09:36:00+05:30,87.25,89.75,86,89.15,441475,7790350
2024-09-24 09:37:00+05:30,89.15,94,87.75,92.25,547375,7790350
2024-09-24 09:38:00+05:30,92.25,93.25,87.05,87.3,636800,7790350
2024-09-24 09:39:00+05:30,87.3,89.4,85.45,89.4,339500,7940725
2024-09-24 09:40:00+05:30,89.35,90.75,86.45,87.25,285975,7940725
2024-09-24 09:41:00+05:30,87.4,88.65,85.35,86.9,284500,7940725
2024-09-24 09:42:00+05:30,86.4,90.6,86.1,88.65,282875,8027325
2024-09-24 09:43:00+05:30,88.7,99,88.7,96.25,1033500,8027325
2024-09-24 09:44:00+05:30,96.5,97.75,94.6,95,689325,8027325
2024-09-24 09:45:00+05:30,94.95,97.25,92.05,97.25,701575,8038375
2024-09-24 09:46:00+05:30,97.6,98.8,95.35,97.75,684425,8038375
2024-09-24 09:47:00+05:30,97.75,102,96.25,97.65,959625,8038375
2024-09-24 09:48:00+05:30,98,99,96.15,97,393575,8164350
2024-09-24 09:49:00+05:30,96.8,98.1,93.65,93.65,524700,8164350
2024-09-24 09:50:00+05:30,92.35,96.5,90.45,96.5,383325,8164350
2024-09-24 09:51:00+05:30,97.3,98.3,95.7,97.4,451450,8250625
2024-09-24 09:52:00+05:30,96.7,99.85,95.85,99.15,571900,8250625
2024-09-24 09:53:00+05:30,99.05,101.2,96.75,97.5,574750,8250625
2024-09-24 09:54:00+05:30,97.5,101.65,95.3,101.25,469375,8220025
2024-09-24 09:55:00+05:30,101.25,102.75,99.35,101.3,565150,8220025
2024-09-24 09:56:00+05:30,101.3,104.7,99.6,103.35,633925,8220025
2024-09-24 09:57:00+05:30,103.35,103.65,99.15,101.75,610700,8012825
2024-09-24 09:58:00+05:30,101.75,103,100.15,102.15,347350,8012825
2024-09-24 09:59:00+05:30,102.15,102.2,97.05,97.05,462300,8012825
2024-09-24 10:00:00+05:30,96.9,99.7,94.5,95.45,546200,8079675
2024-09-24 10:01:00+05:30,95.6,98.4,95.6,97.45,285700,8079675
2024-09-24 10:02:00+05:30,97.4,98.9,96.15,96.95,264375,8079675
2024-09-24 10:03:00+05:30,96.95,97.95,93.25,95.3,441475,8125175
2024-09-24 10:04:00+05:30,95.3,99.45,95,98.75,343375,8125175
2024-09-24 10:05:00+05:30,98.7,99.9,98.4,98.65,358600,8125175
2024-09-24 10:06:00+05:30,98.65,104,98.4,102.6,619850,7963650
2024-09-24 10:07:00+05:30,102.6,106.5,100.3,104.35,716725,7963650
2024-09-24 10:08:00+05:30,104.1,109.7,103.55,106.25,1128975,7963650
2024-09-24 10:09:00+05:30,106.05,108.05,103.8,104.4,625025,7939000
2024-09-24 10:10:00+05:30,104.65,105.65,101.95,102.15,359325,7939000
2024-09-24 10:11:00+05:30,100.9,100.9,97.05,98.6,657425,7939000
2024-09-24 10:12:00+05:30,98.55,101.6,95.55,96.05,464700,7916000
2024-09-24 10:13:00+05:30,96,96.8,93.3,96.65,573425,7916000
2024-09-24 10:14:00+05:30,97.25,99,96.4,98.35,336000,7916000
2024-09-24 10:15:00+05:30,98.4,99.95,98.05,99.3,324425,8009650
2024-09-24 10:16:00+05:30,98.8,100.3,97.85,99.65,303000,8009650
2024-09-24 10:17:00+05:30,99.45,102.55,98.7,101.7,302225,8009650
2024-09-24 10:18:00+05:30,101.9,103.45,101,102.25,298125,7989800
2024-09-24 10:19:00+05:30,101.8,103.75,100.75,100.75,253325,7989800
2024-09-24 10:20:00+05:30,101,101.9,97.3,97.6,347750,7989800
2024-09-24 10:21:00+05:30,97.85,99.7,96.8,98.65,211675,8063575
2024-09-24 10:22:00+05:30,98.65,102.8,97.8,102.6,274400,8063575
